fruit,grade,folder,filename,extension,path
Strawberry,Rotten,Strawberry__Rotten,455.jpg,jpg,dataset\Strawberry__Rotten\455.jpg
Strawberry,Rotten,Strawberry__Rotten,456.jpg,jpg,dataset\Strawberry__Rotten\456.jpg
Strawberry,Rotten,Strawberry__Rotten,457.jpg,jpg,dataset\Strawberry__Rotten\457.jpg
Strawberry,Rotten,Strawberry__Rotten,458.jpg,jpg,dataset\Strawberry__Rotten\458.jpg
Strawberry,Rotten,Strawberry__Rotten,459.jpg,jpg,dataset\Strawberry__Rotten\459.jpg
Strawberry,Rotten,Strawberry__Rotten,46.jpg,jpg,dataset\Strawberry__Rotten\46.jpg
Strawberry,Rotten,Strawberry__Rotten,460.jpg,jpg,dataset\Strawberry__Rotten\460.jpg
Strawberry,Rotten,Strawberry__Rotten,461.jpg,jpg,dataset\Strawberry__Rotten\461.jpg
Strawberry,Rotten,Strawberry__Rotten,462.jpg,jpg,dataset\Strawberry__Rotten\462.jpg
Strawberry,Rotten,Strawberry__Rotten,463.jpg,jpg,dataset\Strawberry__Rotten\463.jpg
Strawberry,Rotten,Strawberry__Rotten,464.jpg,jpg,dataset\Strawberry__Rotten\464.jpg
Strawberry,Rotten,Strawberry__Rotten,465.jpg,jpg,dataset\Strawberry__Rotten\465.jpg
Strawberry,Rotten,Strawberry__Rotten,466.jpg,jpg,dataset\Strawberry__Rotten\466.jpg
Strawberry,Rotten,Strawberry__Rotten,467.jpg,jpg,dataset\Strawberry__Rotten\467.jpg
Strawberry,Rotten,Strawberry__Rotten,468.jpg,jpg,dataset\Strawberry__Rotten\468.jpg
Strawberry,Rotten,Strawberry__Rotten,469.jpg,jpg,dataset\Strawberry__Rotten\469.jpg
Strawberry,Rotten,Strawberry__Rotten,47.jpg,jpg,dataset\Strawberry__Rotten\47.jpg
Strawberry,Rotten,Strawberry__Rotten,470.jpg,jpg,dataset\Strawberry__Rotten\470.jpg
Strawberry,Rotten,Strawberry__Rotten,471.jpg,jpg,dataset\Strawberry__Rotten\471.jpg
Strawberry,Rotten,Strawberry__Rotten,472.jpg,jpg,dataset\Strawberry__Rotten\472.jpg
Strawberry,Rotten,Strawberry__Rotten,473.jpg,jpg,dataset\Strawberry__Rotten\473.jpg
Strawberry,Rotten,Strawberry__Rotten,474.jpg,jpg,dataset\Strawberry__Rotten\474.jpg
Strawberry,Rotten,Strawberry__Rotten,475.jpg,jpg,dataset\Strawberry__Rotten\475.jpg
Strawberry,Rotten,Strawberry__Rotten,476.jpg,jpg,dataset\Strawberry__Rotten\476.jpg
Strawberry,Rotten,Strawberry__Rotten,477.jpg,jpg,dataset\Strawberry__Rotten\477.jpg
Strawberry,Rotten,Strawberry__Rotten,478.jpg,jpg,dataset\Strawberry__Rotten\478.jpg
Strawberry,Rotten,Strawberry__Rotten,479.jpg,jpg,dataset\Strawberry__Rotten\479.jpg
Strawberry,Rotten,Strawberry__Rotten,48.jpg,jpg,dataset\Strawberry__Rotten\48.jpg
Strawberry,Rotten,Strawberry__Rotten,480.jpg,jpg,dataset\Strawberry__Rotten\480.jpg
Strawberry,Rotten,Strawberry__Rotten,481.jpg,jpg,dataset\Strawberry__Rotten\481.jpg
Strawberry,Rotten,Strawberry__Rotten,482.jpg,jpg,dataset\Strawberry__Rotten\482.jpg
Strawberry,Rotten,Strawberry__Rotten,483.jpg,jpg,dataset\Strawberry__Rotten\483.jpg
Strawberry,Rotten,Strawberry__Rotten,484.jpg,jpg,dataset\Strawberry__Rotten\484.jpg
Strawberry,Rotten,Strawberry__Rotten,485.jpg,jpg,dataset\Strawberry__Rotten\485.jpg
Strawberry,Rotten,Strawberry__Rotten,486.jpg,jpg,dataset\Strawberry__Rotten\486.jpg
Strawberry,Rotten,Strawberry__Rotten,487.jpg,jpg,dataset\Strawberry__Rotten\487.jpg
Strawberry,Rotten,Strawberry__Rotten,488.jpg,jpg,dataset\Strawberry__Rotten\488.jpg
Strawberry,Rotten,Strawberry__Rotten,489.jpg,jpg,dataset\Strawberry__Rotten\489.jpg
Strawberry,Rotten,Strawberry__Rotten,49.jpg,jpg,dataset\Strawberry__Rotten\49.jpg
Strawberry,Rotten,Strawberry__Rotten,490.jpg,jpg,dataset\Strawberry__Rotten\490.jpg
Strawberry,Rotten,Strawberry__Rotten,491.jpg,jpg,dataset\Strawberry__Rotten\491.jpg
Strawberry,Rotten,Strawberry__Rotten,492.jpg,jpg,dataset\Strawberry__Rotten\492.jpg
Strawberry,Rotten,Strawberry__Rotten,493.jpg,jpg,dataset\Strawberry__Rotten\493.jpg
Strawberry,Rotten,Strawberry__Rotten,494.jpg,jpg,dataset\Strawberry__Rotten\494.jpg
Strawberry,Rotten,Strawberry__Rotten,495.jpg,jpg,dataset\Strawberry__Rotten\495.jpg
Strawberry,Rotten,Strawberry__Rotten,496.jpg,jpg,dataset\Strawberry__Rotten\496.jpg
Strawberry,Rotten,Strawberry__Rotten,497.jpg,jpg,dataset\Strawberry__Rotten\497.jpg
Strawberry,Rotten,Strawberry__Rotten,498.jpg,jpg,dataset\Strawberry__Rotten\498.jpg
Strawberry,Rotten,Strawberry__Rotten,499.jpg,jpg,dataset\Strawberry__Rotten\499.jpg
Strawberry,Rotten,Strawberry__Rotten,5.jpg,jpg,dataset\Strawberry__Rotten\5.jpg
Strawberry,Rotten,Strawberry__Rotten,50.jpg,jpg,dataset\Strawberry__Rotten\50.jpg
Strawberry,Rotten,Strawberry__Rotten,500.jpg,jpg,dataset\Strawberry__Rotten\500.jpg
Strawberry,Rotten,Strawberry__Rotten,501.jpg,jpg,dataset\Strawberry__Rotten\501.jpg
Strawberry,Rotten,Strawberry__Rotten,502.jpg,jpg,dataset\Strawberry__Rotten\502.jpg
Strawberry,Rotten,Strawberry__Rotten,503.jpg,jpg,dataset\Strawberry__Rotten\503.jpg
Strawberry,Rotten,Strawberry__Rotten,504.jpg,jpg,dataset\Strawberry__Rotten\504.jpg
Strawberry,Rotten,Strawberry__Rotten,505.jpg,jpg,dataset\Strawberry__Rotten\505.jpg
Strawberry,Rotten,Strawberry__Rotten,506.jpg,jpg,dataset\Strawberry__Rotten\506.jpg
Strawberry,Rotten,Strawberry__Rotten,507.jpg,jpg,dataset\Strawberry__Rotten\507.jpg
Strawberry,Rotten,Strawberry__Rotten,508.jpg,jpg,dataset\Strawberry__Rotten\508.jpg
Strawberry,Rotten,Strawberry__Rotten,509.jpg,jpg,dataset\Strawberry__Rotten\509.jpg
Strawberry,Rotten,Strawberry__Rotten,51.jpg,jpg,dataset\Strawberry__Rotten\51.jpg
Strawberry,Rotten,Strawberry__Rotten,510.jpg,jpg,dataset\Strawberry__Rotten\510.jpg
Strawberry,Rotten,Strawberry__Rotten,511.jpg,jpg,dataset\Strawberry__Rotten\511.jpg
Strawberry,Rotten,Strawberry__Rotten,512.jpg,jpg,dataset\Strawberry__Rotten\512.jpg
Strawberry,Rotten,Strawberry__Rotten,513.jpg,jpg,dataset\Strawberry__Rotten\513.jpg
Strawberry,Rotten,Strawberry__Rotten,514.jpg,jpg,dataset\Strawberry__Rotten\514.jpg
Strawberry,Rotten,Strawberry__Rotten,515.jpg,jpg,dataset\Strawberry__Rotten\515.jpg
Strawberry,Rotten,Strawberry__Rotten,516.jpg,jpg,dataset\Strawberry__Rotten\516.jpg
Strawberry,Rotten,Strawberry__Rotten,517.jpg,jpg,dataset\Strawberry__Rotten\517.jpg
Strawberry,Rotten,Strawberry__Rotten,518.jpg,jpg,dataset\Strawberry__Rotten\518.jpg
Strawberry,Rotten,Strawberry__Rotten,519.jpg,jpg,dataset\Strawberry__Rotten\519.jpg
Strawberry,Rotten,Strawberry__Rotten,52.jpg,jpg,dataset\Strawberry__Rotten\52.jpg
Strawberry,Rotten,Strawberry__Rotten,520.jpg,jpg,dataset\Strawberry__Rotten\520.jpg
Strawberry,Rotten,Strawberry__Rotten,521.jpg,jpg,dataset\Strawberry__Rotten\521.jpg
Strawberry,Rotten,Strawberry__Rotten,522.jpg,jpg,dataset\Strawberry__Rotten\522.jpg
Strawberry,Rotten,Strawberry__Rotten,523.jpg,jpg,dataset\Strawberry__Rotten\523.jpg
Strawberry,Rotten,Strawberry__Rotten,524.jpg,jpg,dataset\Strawberry__Rotten\524.jpg
Strawberry,Rotten,Strawberry__Rotten,525.jpg,jpg,dataset\Strawberry__Rotten\525.jpg
Strawberry,Rotten,Strawberry__Rotten,526.jpg,jpg,dataset\Strawberry__Rotten\526.jpg
Strawberry,Rotten,Strawberry__Rotten,527.jpg,jpg,dataset\Strawberry__Rotten\527.jpg
Strawberry,Rotten,Strawberry__Rotten,528.jpg,jpg,dataset\Strawberry__Rotten\528.jpg
Strawberry,Rotten,Strawberry__Rotten,529.jpg,jpg,dataset\Strawberry__Rotten\529.jpg
Strawberry,Rotten,Strawberry__Rotten,53.jpg,jpg,dataset\Strawberry__Rotten\53.jpg
Strawberry,Rotten,Strawberry__Rotten,530.jpg,jpg,dataset\Strawberry__Rotten\530.jpg
Strawberry,Rotten,Strawberry__Rotten,531.jpg,jpg,dataset\Strawberry__Rotten\531.jpg
Strawberry,Rotten,Strawberry__Rotten,532.jpg,jpg,dataset\Strawberry__Rotten\532.jpg
Strawberry,Rotten,Strawberry__Rotten,533.jpg,jpg,dataset\Strawberry__Rotten\533.jpg
Strawberry,Rotten,Strawberry__Rotten,534.jpg,jpg,dataset\Strawberry__Rotten\534.jpg
Strawberry,Rotten,Strawberry__Rotten,535.jpg,jpg,dataset\Strawberry__Rotten\535.jpg
Strawberry,Rotten,Strawberry__Rotten,536.jpg,jpg,dataset\Strawberry__Rotten\536.jpg
Strawberry,Rotten,Strawberry__Rotten,537.jpg,jpg,dataset\Strawberry__Rotten\537.jpg
Strawberry,Rotten,Strawberry__Rotten,538.jpg,jpg,dataset\Strawberry__Rotten\538.jpg
Strawberry,Rotten,Strawberry__Rotten,539.jpg,jpg,dataset\Strawberry__Rotten\539.jpg
Strawberry,Rotten,Strawberry__Rotten,54.jpg,jpg,dataset\Strawberry__Rotten\54.jpg
Strawberry,Rotten,Strawberry__Rotten,540.jpg,jpg,dataset\Strawberry__Rotten\540.jpg
Strawberry,Rotten,Strawberry__Rotten,541.jpg,jpg,dataset\Strawberry__Rotten\541.jpg
Strawberry,Rotten,Strawberry__Rotten,542.jpg,jpg,dataset\Strawberry__Rotten\542.jpg
Strawberry,Rotten,Strawberry__Rotten,543.jpg,jpg,dataset\Strawberry__Rotten\543.jpg
Strawberry,Rotten,Strawberry__Rotten,544.jpg,jpg,dataset\Strawberry__Rotten\544.jpg
Strawberry,Rotten,Strawberry__Rotten,545.jpg,jpg,dataset\Strawberry__Rotten\545.jpg
Strawberry,Rotten,Strawberry__Rotten,546.jpg,jpg,dataset\Strawberry__Rotten\546.jpg
Strawberry,Rotten,Strawberry__Rotten,547.jpg,jpg,dataset\Strawberry__Rotten\547.jpg
Strawberry,Rotten,Strawberry__Rotten,548.jpg,jpg,dataset\Strawberry__Rotten\548.jpg
Strawberry,Rotten,Strawberry__Rotten,549.jpg,jpg,dataset\Strawberry__Rotten\549.jpg
Strawberry,Rotten,Strawberry__Rotten,55.jpg,jpg,dataset\Strawberry__Rotten\55.jpg
Strawberry,Rotten,Strawberry__Rotten,550.jpg,jpg,dataset\Strawberry__Rotten\550.jpg
Strawberry,Rotten,Strawberry__Rotten,551.jpg,jpg,dataset\Strawberry__Rotten\551.jpg
Strawberry,Rotten,Strawberry__Rotten,552.jpg,jpg,dataset\Strawberry__Rotten\552.jpg
Strawberry,Rotten,Strawberry__Rotten,553.jpg,jpg,dataset\Strawberry__Rotten\553.jpg
Strawberry,Rotten,Strawberry__Rotten,554.jpg,jpg,dataset\Strawberry__Rotten\554.jpg
Strawberry,Rotten,Strawberry__Rotten,555.jpg,jpg,dataset\Strawberry__Rotten\555.jpg
Strawberry,Rotten,Strawberry__Rotten,556.jpg,jpg,dataset\Strawberry__Rotten\556.jpg
Strawberry,Rotten,Strawberry__Rotten,557.jpg,jpg,dataset\Strawberry__Rotten\557.jpg
Strawberry,Rotten,Strawberry__Rotten,558.jpg,jpg,dataset\Strawberry__Rotten\558.jpg
Strawberry,Rotten,Strawberry__Rotten,559.jpg,jpg,dataset\Strawberry__Rotten\559.jpg
Strawberry,Rotten,Strawberry__Rotten,56.jpg,jpg,dataset\Strawberry__Rotten\56.jpg
Strawberry,Rotten,Strawberry__Rotten,560.jpg,jpg,dataset\Strawberry__Rotten\560.jpg
Strawberry,Rotten,Strawberry__Rotten,561.jpg,jpg,dataset\Strawberry__Rotten\561.jpg
Strawberry,Rotten,Strawberry__Rotten,562.jpg,jpg,dataset\Strawberry__Rotten\562.jpg
Strawberry,Rotten,Strawberry__Rotten,563.jpg,jpg,dataset\Strawberry__Rotten\563.jpg
Strawberry,Rotten,Strawberry__Rotten,564.jpg,jpg,dataset\Strawberry__Rotten\564.jpg
Strawberry,Rotten,Strawberry__Rotten,565.jpg,jpg,dataset\Strawberry__Rotten\565.jpg
Strawberry,Rotten,Strawberry__Rotten,566.jpg,jpg,dataset\Strawberry__Rotten\566.jpg
Strawberry,Rotten,Strawberry__Rotten,567.jpg,jpg,dataset\Strawberry__Rotten\567.jpg
Strawberry,Rotten,Strawberry__Rotten,568.jpg,jpg,dataset\Strawberry__Rotten\568.jpg
Strawberry,Rotten,Strawberry__Rotten,569.jpg,jpg,dataset\Strawberry__Rotten\569.jpg
Strawberry,Rotten,Strawberry__Rotten,57.jpg,jpg,dataset\Strawberry__Rotten\57.jpg
Strawberry,Rotten,Strawberry__Rotten,570.jpg,jpg,dataset\Strawberry__Rotten\570.jpg
Strawberry,Rotten,Strawberry__Rotten,571.jpg,jpg,dataset\Strawberry__Rotten\571.jpg
Strawberry,Rotten,Strawberry__Rotten,572.jpg,jpg,dataset\Strawberry__Rotten\572.jpg
Strawberry,Rotten,Strawberry__Rotten,573.jpg,jpg,dataset\Strawberry__Rotten\573.jpg
Strawberry,Rotten,Strawberry__Rotten,574.jpg,jpg,dataset\Strawberry__Rotten\574.jpg
Strawberry,Rotten,Strawberry__Rotten,575.jpg,jpg,dataset\Strawberry__Rotten\575.jpg
Strawberry,Rotten,Strawberry__Rotten,576.jpg,jpg,dataset\Strawberry__Rotten\576.jpg
Strawberry,Rotten,Strawberry__Rotten,577.jpg,jpg,dataset\Strawberry__Rotten\577.jpg
Strawberry,Rotten,Strawberry__Rotten,578.jpg,jpg,dataset\Strawberry__Rotten\578.jpg
Strawberry,Rotten,Strawberry__Rotten,579.jpg,jpg,dataset\Strawberry__Rotten\579.jpg
Strawberry,Rotten,Strawberry__Rotten,58.jpg,jpg,dataset\Strawberry__Rotten\58.jpg
Strawberry,Rotten,Strawberry__Rotten,580.jpg,jpg,dataset\Strawberry__Rotten\580.jpg
Strawberry,Rotten,Strawberry__Rotten,581.jpg,jpg,dataset\Strawberry__Rotten\581.jpg
Strawberry,Rotten,Strawberry__Rotten,582.jpg,jpg,dataset\Strawberry__Rotten\582.jpg
Strawberry,Rotten,Strawberry__Rotten,583.jpg,jpg,dataset\Strawberry__Rotten\583.jpg
Strawberry,Rotten,Strawberry__Rotten,584.jpg,jpg,dataset\Strawberry__Rotten\584.jpg
Strawberry,Rotten,Strawberry__Rotten,585.jpg,jpg,dataset\Strawberry__Rotten\585.jpg
Strawberry,Rotten,Strawberry__Rotten,586.jpg,jpg,dataset\Strawberry__Rotten\586.jpg
Strawberry,Rotten,Strawberry__Rotten,587.jpg,jpg,dataset\Strawberry__Rotten\587.jpg
Strawberry,Rotten,Strawberry__Rotten,588.jpg,jpg,dataset\Strawberry__Rotten\588.jpg
Strawberry,Rotten,Strawberry__Rotten,589.jpg,jpg,dataset\Strawberry__Rotten\589.jpg
Strawberry,Rotten,Strawberry__Rotten,59.jpg,jpg,dataset\Strawberry__Rotten\59.jpg
Strawberry,Rotten,Strawberry__Rotten,590.jpg,jpg,dataset\Strawberry__Rotten\590.jpg
Strawberry,Rotten,Strawberry__Rotten,591.jpg,jpg,dataset\Strawberry__Rotten\591.jpg
Strawberry,Rotten,Strawberry__Rotten,592.jpg,jpg,dataset\Strawberry__Rotten\592.jpg
Strawberry,Rotten,Strawberry__Rotten,593.jpg,jpg,dataset\Strawberry__Rotten\593.jpg
Strawberry,Rotten,Strawberry__Rotten,594.jpg,jpg,dataset\Strawberry__Rotten\594.jpg
Strawberry,Rotten,Strawberry__Rotten,595.jpg,jpg,dataset\Strawberry__Rotten\595.jpg
Strawberry,Rotten,Strawberry__Rotten,596.jpg,jpg,dataset\Strawberry__Rotten\596.jpg
Strawberry,Rotten,Strawberry__Rotten,597.jpg,jpg,dataset\Strawberry__Rotten\597.jpg
Strawberry,Rotten,Strawberry__Rotten,598.jpg,jpg,dataset\Strawberry__Rotten\598.jpg
Strawberry,Rotten,Strawberry__Rotten,599.jpg,jpg,dataset\Strawberry__Rotten\599.jpg
Strawberry,Rotten,Strawberry__Rotten,6.jpg,jpg,dataset\Strawberry__Rotten\6.jpg
Strawberry,Rotten,Strawberry__Rotten,60.jpg,jpg,dataset\Strawberry__Rotten\60.jpg
Strawberry,Rotten,Strawberry__Rotten,600.jpg,jpg,dataset\Strawberry__Rotten\600.jpg
Strawberry,Rotten,Strawberry__Rotten,601.jpg,jpg,dataset\Strawberry__Rotten\601.jpg
Strawberry,Rotten,Strawberry__Rotten,602.jpg,jpg,dataset\Strawberry__Rotten\602.jpg
Strawberry,Rotten,Strawberry__Rotten,603.jpg,jpg,dataset\Strawberry__Rotten\603.jpg
Strawberry,Rotten,Strawberry__Rotten,604.jpg,jpg,dataset\Strawberry__Rotten\604.jpg
Strawberry,Rotten,Strawberry__Rotten,605.jpg,jpg,dataset\Strawberry__Rotten\605.jpg
Strawberry,Rotten,Strawberry__Rotten,606.jpg,jpg,dataset\Strawberry__Rotten\606.jpg
Strawberry,Rotten,Strawberry__Rotten,607.jpg,jpg,dataset\Strawberry__Rotten\607.jpg
Strawberry,Rotten,Strawberry__Rotten,608.jpg,jpg,dataset\Strawberry__Rotten\608.jpg
Strawberry,Rotten,Strawberry__Rotten,609.jpg,jpg,dataset\Strawberry__Rotten\609.jpg
Strawberry,Rotten,Strawberry__Rotten,61.jpg,jpg,dataset\Strawberry__Rotten\61.jpg
Strawberry,Rotten,Strawberry__Rotten,610.jpg,jpg,dataset\Strawberry__Rotten\610.jpg
Strawberry,Rotten,Strawberry__Rotten,611.jpg,jpg,dataset\Strawberry__Rotten\611.jpg
Strawberry,Rotten,Strawberry__Rotten,612.jpg,jpg,dataset\Strawberry__Rotten\612.jpg
Strawberry,Rotten,Strawberry__Rotten,613.jpg,jpg,dataset\Strawberry__Rotten\613.jpg
Strawberry,Rotten,Strawberry__Rotten,614.jpg,jpg,dataset\Strawberry__Rotten\614.jpg
Strawberry,Rotten,Strawberry__Rotten,615.jpg,jpg,dataset\Strawberry__Rotten\615.jpg
Strawberry,Rotten,Strawberry__Rotten,616.jpg,jpg,dataset\Strawberry__Rotten\616.jpg
Strawberry,Rotten,Strawberry__Rotten,617.jpg,jpg,dataset\Strawberry__Rotten\617.jpg
Strawberry,Rotten,Strawberry__Rotten,618.jpg,jpg,dataset\Strawberry__Rotten\618.jpg
Strawberry,Rotten,Strawberry__Rotten,619.jpg,jpg,dataset\Strawberry__Rotten\619.jpg
Strawberry,Rotten,Strawberry__Rotten,62.jpg,jpg,dataset\Strawberry__Rotten\62.jpg
Strawberry,Rotten,Strawberry__Rotten,620.jpg,jpg,dataset\Strawberry__Rotten\620.jpg
Strawberry,Rotten,Strawberry__Rotten,621.jpg,jpg,dataset\Strawberry__Rotten\621.jpg
Strawberry,Rotten,Strawberry__Rotten,622.jpg,jpg,dataset\Strawberry__Rotten\622.jpg
Strawberry,Rotten,Strawberry__Rotten,623.jpg,jpg,dataset\Strawberry__Rotten\623.jpg
Strawberry,Rotten,Strawberry__Rotten,624.jpg,jpg,dataset\Strawberry__Rotten\624.jpg
Strawberry,Rotten,Strawberry__Rotten,625.jpg,jpg,dataset\Strawberry__Rotten\625.jpg
Strawberry,Rotten,Strawberry__Rotten,626.jpg,jpg,dataset\Strawberry__Rotten\626.jpg
Strawberry,Rotten,Strawberry__Rotten,627.jpg,jpg,dataset\Strawberry__Rotten\627.jpg
Strawberry,Rotten,Strawberry__Rotten,628.jpg,jpg,dataset\Strawberry__Rotten\628.jpg
Strawberry,Rotten,Strawberry__Rotten,629.jpg,jpg,dataset\Strawberry__Rotten\629.jpg
Strawberry,Rotten,Strawberry__Rotten,63.jpg,jpg,dataset\Strawberry__Rotten\63.jpg
Strawberry,Rotten,Strawberry__Rotten,630.jpg,jpg,dataset\Strawberry__Rotten\630.jpg
Strawberry,Rotten,Strawberry__Rotten,631.jpg,jpg,dataset\Strawberry__Rotten\631.jpg
Strawberry,Rotten,Strawberry__Rotten,632.jpg,jpg,dataset\Strawberry__Rotten\632.jpg
Strawberry,Rotten,Strawberry__Rotten,633.jpg,jpg,dataset\Strawberry__Rotten\633.jpg
Strawberry,Rotten,Strawberry__Rotten,634.jpg,jpg,dataset\Strawberry__Rotten\634.jpg
Strawberry,Rotten,Strawberry__Rotten,635.jpg,jpg,dataset\Strawberry__Rotten\635.jpg
Strawberry,Rotten,Strawberry__Rotten,636.jpg,jpg,dataset\Strawberry__Rotten\636.jpg
Strawberry,Rotten,Strawberry__Rotten,637.jpg,jpg,dataset\Strawberry__Rotten\637.jpg
Strawberry,Rotten,Strawberry__Rotten,638.jpg,jpg,dataset\Strawberry__Rotten\638.jpg
Strawberry,Rotten,Strawberry__Rotten,639.jpg,jpg,dataset\Strawberry__Rotten\639.jpg
Strawberry,Rotten,Strawberry__Rotten,64.jpg,jpg,dataset\Strawberry__Rotten\64.jpg
Strawberry,Rotten,Strawberry__Rotten,640.jpg,jpg,dataset\Strawberry__Rotten\640.jpg
Strawberry,Rotten,Strawberry__Rotten,641.jpg,jpg,dataset\Strawberry__Rotten\641.jpg
Strawberry,Rotten,Strawberry__Rotten,642.jpg,jpg,dataset\Strawberry__Rotten\642.jpg
Strawberry,Rotten,Strawberry__Rotten,643.jpg,jpg,dataset\Strawberry__Rotten\643.jpg
Strawberry,Rotten,Strawberry__Rotten,644.jpg,jpg,dataset\Strawberry__Rotten\644.jpg
Strawberry,Rotten,Strawberry__Rotten,645.jpg,jpg,dataset\Strawberry__Rotten\645.jpg
Strawberry,Rotten,Strawberry__Rotten,646.jpg,jpg,dataset\Strawberry__Rotten\646.jpg
Strawberry,Rotten,Strawberry__Rotten,647.jpg,jpg,dataset\Strawberry__Rotten\647.jpg
Strawberry,Rotten,Strawberry__Rotten,648.jpg,jpg,dataset\Strawberry__Rotten\648.jpg
Strawberry,Rotten,Strawberry__Rotten,649.jpg,jpg,dataset\Strawberry__Rotten\649.jpg
Strawberry,Rotten,Strawberry__Rotten,65.jpg,jpg,dataset\Strawberry__Rotten\65.jpg
Strawberry,Rotten,Strawberry__Rotten,650.jpg,jpg,dataset\Strawberry__Rotten\650.jpg
Strawberry,Rotten,Strawberry__Rotten,651.jpg,jpg,dataset\Strawberry__Rotten\651.jpg
Strawberry,Rotten,Strawberry__Rotten,652.jpg,jpg,dataset\Strawberry__Rotten\652.jpg
Strawberry,Rotten,Strawberry__Rotten,653.jpg,jpg,dataset\Strawberry__Rotten\653.jpg
Strawberry,Rotten,Strawberry__Rotten,654.jpg,jpg,dataset\Strawberry__Rotten\654.jpg
Strawberry,Rotten,Strawberry__Rotten,655.jpg,jpg,dataset\Strawberry__Rotten\655.jpg
Strawberry,Rotten,Strawberry__Rotten,656.jpg,jpg,dataset\Strawberry__Rotten\656.jpg
Strawberry,Rotten,Strawberry__Rotten,657.jpg,jpg,dataset\Strawberry__Rotten\657.jpg
Strawberry,Rotten,Strawberry__Rotten,658.jpg,jpg,dataset\Strawberry__Rotten\658.jpg
Strawberry,Rotten,Strawberry__Rotten,659.jpg,jpg,dataset\Strawberry__Rotten\659.jpg
Strawberry,Rotten,Strawberry__Rotten,66.jpg,jpg,dataset\Strawberry__Rotten\66.jpg
Strawberry,Rotten,Strawberry__Rotten,660.jpg,jpg,dataset\Strawberry__Rotten\660.jpg
Strawberry,Rotten,Strawberry__Rotten,661.jpg,jpg,dataset\Strawberry__Rotten\661.jpg
Strawberry,Rotten,Strawberry__Rotten,662.jpg,jpg,dataset\Strawberry__Rotten\662.jpg
Strawberry,Rotten,Strawberry__Rotten,663.jpg,jpg,dataset\Strawberry__Rotten\663.jpg
Strawberry,Rotten,Strawberry__Rotten,664.jpg,jpg,dataset\Strawberry__Rotten\664.jpg
Strawberry,Rotten,Strawberry__Rotten,665.jpg,jpg,dataset\Strawberry__Rotten\665.jpg
Strawberry,Rotten,Strawberry__Rotten,666.jpg,jpg,dataset\Strawberry__Rotten\666.jpg
Strawberry,Rotten,Strawberry__Rotten,667.jpg,jpg,dataset\Strawberry__Rotten\667.jpg
Strawberry,Rotten,Strawberry__Rotten,668.jpg,jpg,dataset\Strawberry__Rotten\668.jpg
Strawberry,Rotten,Strawberry__Rotten,669.jpg,jpg,dataset\Strawberry__Rotten\669.jpg
Strawberry,Rotten,Strawberry__Rotten,67.jpg,jpg,dataset\Strawberry__Rotten\67.jpg
Strawberry,Rotten,Strawberry__Rotten,670.jpg,jpg,dataset\Strawberry__Rotten\670.jpg
Strawberry,Rotten,Strawberry__Rotten,671.jpg,jpg,dataset\Strawberry__Rotten\671.jpg
Strawberry,Rotten,Strawberry__Rotten,672.jpg,jpg,dataset\Strawberry__Rotten\672.jpg
Strawberry,Rotten,Strawberry__Rotten,673.jpg,jpg,dataset\Strawberry__Rotten\673.jpg
Strawberry,Rotten,Strawberry__Rotten,674.jpg,jpg,dataset\Strawberry__Rotten\674.jpg
Strawberry,Rotten,Strawberry__Rotten,675.jpg,jpg,dataset\Strawberry__Rotten\675.jpg
Strawberry,Rotten,Strawberry__Rotten,676.jpg,jpg,dataset\Strawberry__Rotten\676.jpg
Strawberry,Rotten,Strawberry__Rotten,677.jpg,jpg,dataset\Strawberry__Rotten\677.jpg
Strawberry,Rotten,Strawberry__Rotten,678.jpg,jpg,dataset\Strawberry__Rotten\678.jpg
Strawberry,Rotten,Strawberry__Rotten,679.jpg,jpg,dataset\Strawberry__Rotten\679.jpg
Strawberry,Rotten,Strawberry__Rotten,68.jpg,jpg,dataset\Strawberry__Rotten\68.jpg
Strawberry,Rotten,Strawberry__Rotten,680.jpg,jpg,dataset\Strawberry__Rotten\680.jpg
Strawberry,Rotten,Strawberry__Rotten,681.jpg,jpg,dataset\Strawberry__Rotten\681.jpg
Strawberry,Rotten,Strawberry__Rotten,682.jpg,jpg,dataset\Strawberry__Rotten\682.jpg
Strawberry,Rotten,Strawberry__Rotten,683.jpg,jpg,dataset\Strawberry__Rotten\683.jpg
Strawberry,Rotten,Strawberry__Rotten,684.jpg,jpg,dataset\Strawberry__Rotten\684.jpg
Strawberry,Rotten,Strawberry__Rotten,685.jpg,jpg,dataset\Strawberry__Rotten\685.jpg
Strawberry,Rotten,Strawberry__Rotten,686.jpg,jpg,dataset\Strawberry__Rotten\686.jpg
Strawberry,Rotten,Strawberry__Rotten,687.jpg,jpg,dataset\Strawberry__Rotten\687.jpg
Strawberry,Rotten,Strawberry__Rotten,688.jpg,jpg,dataset\Strawberry__Rotten\688.jpg
Strawberry,Rotten,Strawberry__Rotten,689.jpg,jpg,dataset\Strawberry__Rotten\689.jpg
Strawberry,Rotten,Strawberry__Rotten,69.jpg,jpg,dataset\Strawberry__Rotten\69.jpg
Strawberry,Rotten,Strawberry__Rotten,690.jpg,jpg,dataset\Strawberry__Rotten\690.jpg
Strawberry,Rotten,Strawberry__Rotten,691.jpg,jpg,dataset\Strawberry__Rotten\691.jpg
